paper_id,file_name,relative_path,category,file_type,file_size,content_hash,canonical_title,authors,year,venue,doi,arxiv_id,source_url,abstract_available,full_text_available,page_count,extraction_status,extraction_quality,duplicate_group,supersedes_or_superseded_by,processing_status,notes
A40176,40176_Adversarial-Attack-on-Black-Box-Multi-Agent-by-Adaptive-Perturbation.pdf,Adversarial-ML-Attacks/40176_Adversarial-Attack-on-Black-Box-Multi-Agent-by-Adaptive-Perturbation.pdf,Adversarial-ML-Attacks,pdf,373083,eb159e85767925531e30944b5491541be499fe1a40f35da8b1d8954300181e78,Adversarial Attack on Black-Box Multi-Agent by Adaptive Perturbation,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40224,40224_Attack-the-Messages-Not-the-Agents-A-Multi-round-Adaptive-Stealthy-Tampering-Framework-for.pdf,Adversarial-ML-Attacks/40224_Attack-the-Messages-Not-the-Agents-A-Multi-round-Adaptive-Stealthy-Tampering-Framework-for.pdf,Adversarial-ML-Attacks,pdf,3037449,3af4eb81f83ae807231a9986be6050b99aba6c53e75568bb8a83923333bce41f,"Attack the Messages, Not the Agents: A Multi-round Adaptive Stealthy Tampering Framework for LLM-MAS",,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40272,40272_AUVIC-Adversarial-Unlearning-of-Visual-Concepts-for-Multi-modal-Large-Language-Models.pdf,Adversarial-ML-Attacks/40272_AUVIC-Adversarial-Unlearning-of-Visual-Concepts-for-Multi-modal-Large-Language-Models.pdf,Adversarial-ML-Attacks,pdf,2743513,163b2989074cd8304e7beff3b0bf8b1387a389930f9a33812e8f9ac451459ce3,AUVIC: Adversarial Unlearning of Visual Concepts for Multi-modal Large Language Models,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A40295,40295_Persistent-Backdoor-Attacks-Under-Continual-Fine-Tuning-of-LLMs.pdf,Adversarial-ML-Attacks/40295_Persistent-Backdoor-Attacks-Under-Continual-Fine-Tuning-of-LLMs.pdf,Adversarial-ML-Attacks,pdf,496818,5ac9554b2e83eab7c2bfb987b4be4a3442bedd47a43532e1a1b71098fe428729,Persistent Backdoor Attacks under Continual Fine-Tuning of LLMs,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40301,40301_Breaking-the-Adversarial-Robustness-Performance-Trade-off-in-Text-Classification-via-Manif.pdf,Adversarial-ML-Attacks/40301_Breaking-the-Adversarial-Robustness-Performance-Trade-off-in-Text-Classification-via-Manif.pdf,Adversarial-ML-Attacks,pdf,2912336,5b2e3c580c6b6c4631179540d20eb73640e566671607867f423d97ea7ab6aa75,Breaking the Adversarial Robustness-Performance Trade-off in Text Classification via Manifold Purification,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40353,40353_Fact2Fiction-Targeted-Poisoning-Attack-to-Agentic-Fact-checking-System.pdf,Adversarial-ML-Attacks/40353_Fact2Fiction-Targeted-Poisoning-Attack-to-Agentic-Fact-checking-System.pdf,Adversarial-ML-Attacks,pdf,2012948,9b0950416ee15e77a683d3eef96fd03a59ab99534b03e40ae2983d0e9f17b96e,Fact2Fiction: Targeted Poisoning Attack to Agentic Fact-checking System,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A40366,40366_DUP-Detection-guided-Unlearning-for-Backdoor-Purification-in-Language-Models.pdf,Adversarial-ML-Attacks/40366_DUP-Detection-guided-Unlearning-for-Backdoor-Purification-in-Language-Models.pdf,Adversarial-ML-Attacks,pdf,1623994,18136918374cd3ed134f67ba9c437cacd138b31b1a1d184dc889e3ac279d0bab,DUP: Detection-guided Unlearning for Backdoor Purification in Language Models,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40409,40409_Backdooring-Rationalization.pdf,Adversarial-ML-Attacks/40409_Backdooring-Rationalization.pdf,Adversarial-ML-Attacks,pdf,308905,1ad223ea1330b2e8e65d91a71caffa8cfb92390e142205cd30d27901f6065fab,Backdooring Rationalization,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40445,40445_LoopLLM-Transferable-Energy-Latency-Attacks-in-LLMs-via-Repetitive-Generation.pdf,Adversarial-ML-Attacks/40445_LoopLLM-Transferable-Energy-Latency-Attacks-in-LLMs-via-Repetitive-Generation.pdf,Adversarial-ML-Attacks,pdf,344891,3b3e51d281848b1df4c4c0dd7c5489b0cc0d50e617ab3aab7ea51ab74675681d,LoopLLM: Transferable Energy-Latency Attacks in LLMs via Repetitive Generation,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A40447,40447_Anti-adversarial-Learning-Desensitizing-Prompts-for-Large-Language-Model.pdf,Adversarial-ML-Attacks/40447_Anti-adversarial-Learning-Desensitizing-Prompts-for-Large-Language-Model.pdf,Adversarial-ML-Attacks,pdf,452553,5335496dd1b703791d1d51dac6797428dcb201177bd9a95bd056e5b541478343,Anti-adversarial Learning: Desensitizing Prompts for Large Language Models,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40486,40486_BadThink-Triggered-Overthinking-Attacks-on-Chain-of-Thought-Reasoning-in-Large-Language-Mo.pdf,Adversarial-ML-Attacks/40486_BadThink-Triggered-Overthinking-Attacks-on-Chain-of-Thought-Reasoning-in-Large-Language-Mo.pdf,Adversarial-ML-Attacks,pdf,408010,dcc51e075fdce316fb81e9c3f4b2fa2ac04ed8abd2795e7521938b4c70d52485,BadThink: Triggered Overthinking Attacks on Chain-of-Thought Reasoning in Large Language Models,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40570,40570_AntiDote-Bi-level-Adversarial-Training-for-Tamper-Resistant-LLMs.pdf,Adversarial-ML-Attacks/40570_AntiDote-Bi-level-Adversarial-Training-for-Tamper-Resistant-LLMs.pdf,Adversarial-ML-Attacks,pdf,7842838,26b7c44378efb75650242bdffdc66982ee8c46c91cb8f6d9d21a2b0e3ca5ea5b,AntiDote: Bi-level Adversarial Training for Tamper-Resistant LLMs,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40584,40584_Causal-Reward-Adjustment-Mitigating-Reward-Hacking-in-External-Reasoning-via-Backdoor-Corr.pdf,Adversarial-ML-Attacks/40584_Causal-Reward-Adjustment-Mitigating-Reward-Hacking-in-External-Reasoning-via-Backdoor-Corr.pdf,Adversarial-ML-Attacks,pdf,14507653,ee7051af774c89da104ccaa12d2e7fd505acfdda6c6c31a6de4a2c3b80d3f3fb,Causal Reward Adjustment: Mitigating Reward Hacking in External Reasoning via Backdoor Correction,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40587,40587_Optimization-and-Robustness-Informed-Membership-Inference-Attacks-for-LLMs.pdf,Adversarial-ML-Attacks/40587_Optimization-and-Robustness-Informed-Membership-Inference-Attacks-for-LLMs.pdf,Adversarial-ML-Attacks,pdf,670233,4595266216227cbe27674826e06f551373488d361ba5d8866c3a9a3e797aa3b8,Optimization and Robustness-Informed Membership Inference Attacks for LLMs,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40726,40726_MrM-Black-Box-Membership-Inference-Attacks-Against-Multimodal-RAG-Systems.pdf,Adversarial-ML-Attacks/40726_MrM-Black-Box-Membership-Inference-Attacks-Against-Multimodal-RAG-Systems.pdf,Adversarial-ML-Attacks,pdf,814769,1c51fb721ee951b10304477ee9de4b420fc3bac48c70d90f18d006880a31e26c,MrM: Black-Box Membership Inference Attacks Against Multimodal RAG Systems,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40787,40787_ShadeEdit-A-Utility-Preserving-and-Defense-Evasive-Knowledge-Manipulation-Attack-in-Federa.pdf,Adversarial-ML-Attacks/40787_ShadeEdit-A-Utility-Preserving-and-Defense-Evasive-Knowledge-Manipulation-Attack-in-Federa.pdf,Adversarial-ML-Attacks,pdf,391362,f010b744cd5ee181326d40f480469b62e1748cf715dcd131e686fdd7b6a899b4,ShadeEdit: A Utility-Preserving and Defense-Evasive Knowledge Manipulation Attack in Federated LLMs,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40833,40833_ExtendAttack-Attacking-Servers-of-LRMs-via-Extending-Reasoning.pdf,Adversarial-ML-Attacks/40833_ExtendAttack-Attacking-Servers-of-LRMs-via-Extending-Reasoning.pdf,Adversarial-ML-Attacks,pdf,257072,c624d0a5948209ed6246619d05de7945cf261899e3b857722923fdb2b5c30a2f,ExtendAttack: Attacking Servers of LRMs via Extending Reasoning,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40842,40842_MOBA-A-Material-Oriented-Backdoor-Attack-Against-LiDAR-Based-3D-Object-Detection-Systems.pdf,Adversarial-ML-Attacks/40842_MOBA-A-Material-Oriented-Backdoor-Attack-Against-LiDAR-Based-3D-Object-Detection-Systems.pdf,Adversarial-ML-Attacks,pdf,5783330,094a76bcd4aa35fa45ea67d10e55f853bf3e725e15b0287d74e0512679a7773b,MOBA: A Material-Oriented Backdoor Attack Against LiDAR-Based 3D Object Detection Systems,,2026,AAAI-26,,,,True,True,8,ok,high,,,card-present,
A40846,40846_Reference-Recommendation-Based-Membership-Inference-Attack-Against-Hybrid-Based-Recommende.pdf,Adversarial-ML-Attacks/40846_Reference-Recommendation-Based-Membership-Inference-Attack-Against-Hybrid-Based-Recommende.pdf,Adversarial-ML-Attacks,pdf,489755,ec2799abc5e13325fc5b63fbe4460fe6e08f884710e04c4b6c21a94358518176,Reference Recommendation Based Membership Inference Attack Against Hybrid-Based Recommender Systems,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40849,40849_Time-Shuffle-A-Transferability-Booster-for-Multiple-Audio-Adversarial-Tasks.pdf,Adversarial-ML-Attacks/40849_Time-Shuffle-A-Transferability-Booster-for-Multiple-Audio-Adversarial-Tasks.pdf,Adversarial-ML-Attacks,pdf,2052015,7ee13bb28bc4b7c40082f233d2e53c17d015b53038d604e87e0d56bc5bf243db,Time Shuffle: A Transferability-Booster for Multiple Audio Adversarial Tasks,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40854,40854_RSA-CR-Resisting-Shilling-Attacks-in-Citation-Recommendation-via-Dumbbell-Inductive-Learni.pdf,Adversarial-ML-Attacks/40854_RSA-CR-Resisting-Shilling-Attacks-in-Citation-Recommendation-via-Dumbbell-Inductive-Learni.pdf,Adversarial-ML-Attacks,pdf,406137,44c13ba3fbb10729239a4b45f075cd0bd05713d025b0af8d5cd311d46ecf1896,RSA-CR: Resisting Shilling Attacks in Citation Recommendation via Dumbbell Inductive Learning,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40855,40855_6DAttack-Backdoor-Attacks-in-the-6DoF-Pose-Estimation.pdf,Adversarial-ML-Attacks/40855_6DAttack-Backdoor-Attacks-in-the-6DoF-Pose-Estimation.pdf,Adversarial-ML-Attacks,pdf,1720466,d020204dddc5948fdb5ca534bbf30963ab0ee23952d17765b456bdea42544eb4,6DAttack: Backdoor Attacks in the 6DoF Pose Estimation,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40859,40859_FILTER-A-Framework-for-Defending-Against-Backdoor-Attacks-in-Vertical-Federated-Learning.pdf,Adversarial-ML-Attacks/40859_FILTER-A-Framework-for-Defending-Against-Backdoor-Attacks-in-Vertical-Federated-Learning.pdf,Adversarial-ML-Attacks,pdf,547337,9977e7e5092a3b15662c792e01800ceb3c4cbfa5e547f851091c8696073da37e,FILTER: A Framework for Defending against Backdoor Attacks in Vertical Federated Learning,,2026,AAAI-26,,,,True,True,10,ok,high,,,card-present,
A40867,40867_PurMM-Attention-Guided-Test-Time-Backdoor-Purification-in-Multimodal-Large-Language-Models.pdf,Adversarial-ML-Attacks/40867_PurMM-Attention-Guided-Test-Time-Backdoor-Purification-in-Multimodal-Large-Language-Models.pdf,Adversarial-ML-Attacks,pdf,2147215,056975026210d1cd66f289453afce3c9b2ea8d43bbd7d2b75cfb8971d5d76158,PurMM: Attention-Guided Test-Time Backdoor Purification in Multimodal Large Language Models,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40876,40876_Eguard-Defending-LLM-Embeddings-Against-Inversion-Attacks-via-Text-Mutual-Information-Opti.pdf,Adversarial-ML-Attacks/40876_Eguard-Defending-LLM-Embeddings-Against-Inversion-Attacks-via-Text-Mutual-Information-Opti.pdf,Adversarial-ML-Attacks,pdf,513687,5da708125cb0cd57744c15836ae38d0071ee3cd44b213b238c167e5cf646c0a1,Eguard: Defending LLM Embeddings Against Inversion Attacks via Text Mutual Information Optimization,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40877,40877_GeoShield-Safeguarding-Geolocation-Privacy-from-Vision-Language-Models-via-Adversarial-Per.pdf,Adversarial-ML-Attacks/40877_GeoShield-Safeguarding-Geolocation-Privacy-from-Vision-Language-Models-via-Adversarial-Per.pdf,Adversarial-ML-Attacks,pdf,3874711,86819880c7256907c3ebaa20269b54103a28c57c81c24e08e5aa190356ad61e9,GeoShield: Safeguarding Geolocation Privacy from Vision-Language Models via Adversarial Perturbations,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40878,40878_Generic-Adversarial-Attack-Framework-Against-Graph-based-Vertical-Federated-Learning.pdf,Adversarial-ML-Attacks/40878_Generic-Adversarial-Attack-Framework-Against-Graph-based-Vertical-Federated-Learning.pdf,Adversarial-ML-Attacks,pdf,1435393,9fa2e154ec474ab224f99fdfc363ced5d9a9cb4041a0a4c71eaf9e476f0841ff,Generic Adversarial Attack Framework Against Graph-based Vertical Federated Learning (SGAC),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40881,40881_Phantom-Menace-Exploring-and-Enhancing-the-Robustness-of-VLA-Models-Against-Physical-Senso.pdf,Adversarial-ML-Attacks/40881_Phantom-Menace-Exploring-and-Enhancing-the-Robustness-of-VLA-Models-Against-Physical-Senso.pdf,Adversarial-ML-Attacks,pdf,3738326,c53a54114f5ee73286e012f5f17fed06a3a3a7fba52960c688e2aa70296a7df5,Phantom Menace: Exploring and Enhancing the Robustness of VLA Models Against Physical Sensor Attacks,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40891,40891_Probing-Semantic-Insensitivity-for-Inference-Time-Backdoor-Defense-in-Multimodal-Large-Lan.pdf,Adversarial-ML-Attacks/40891_Probing-Semantic-Insensitivity-for-Inference-Time-Backdoor-Defense-in-Multimodal-Large-Lan.pdf,Adversarial-ML-Attacks,pdf,11197564,922b669dc202b2d405d8cf6ad72cbe8c053d22f50ef5184c836e38c2f6340c6c,Probing Semantic Insensitivity for Inference-Time Backdoor Defense in Multimodal Large Language Model (Trap on Text / ToT),,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40893,40893_Joint-GCG-Unified-Gradient-Based-Poisoning-Attacks-on-Retrieval-Augmented-Generation-Syste.pdf,Adversarial-ML-Attacks/40893_Joint-GCG-Unified-Gradient-Based-Poisoning-Attacks-on-Retrieval-Augmented-Generation-Syste.pdf,Adversarial-ML-Attacks,pdf,841993,c2d8f53df1876276d515ff8cc76f1ef93ff5d4107b885d0342fe621ff059ebb7,Joint-GCG: Unified Gradient-Based Poisoning Attacks on Retrieval-Augmented Generation Systems,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40894,40894_Enhancing-All-to-X-Backdoor-Attacks-with-Optimized-Target-Class-Mapping.pdf,Adversarial-ML-Attacks/40894_Enhancing-All-to-X-Backdoor-Attacks-with-Optimized-Target-Class-Mapping.pdf,Adversarial-ML-Attacks,pdf,997071,54b67d709a3a41ee31adb9e3fb36b59ca4ed4378eac8e8f2a90cda0cd3891953,Enhancing All-to-X Backdoor Attacks with Optimized Target Class Mapping,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40895,40895_MCPTox-A-Benchmark-for-Tool-Poisoning-on-Real-World-MCP-Servers.pdf,Adversarial-ML-Attacks/40895_MCPTox-A-Benchmark-for-Tool-Poisoning-on-Real-World-MCP-Servers.pdf,Adversarial-ML-Attacks,pdf,1147189,9aa84895de698748cbdd75f615832acdde29ceaa81e8d5f7c51337e170be162b,MCPTox: A Benchmark for Tool Poisoning Attack on Real-World MCP Servers,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40897,40897_ConfGuard-A-Simple-and-Effective-Backdoor-Detection-for-Large-Language-Models.pdf,Adversarial-ML-Attacks/40897_ConfGuard-A-Simple-and-Effective-Backdoor-Detection-for-Large-Language-Models.pdf,Adversarial-ML-Attacks,pdf,387857,e987689fe230d763e2d3d3b7fd87d871d8a135bb09bc423a94b7677070429bd2,ConfGuard: A Simple and Effective Backdoor Detection for Large Language Models,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40898,40898_MPMA-Preference-Manipulation-Attack-Against-Model-Context-Protocol.pdf,Adversarial-ML-Attacks/40898_MPMA-Preference-Manipulation-Attack-Against-Model-Context-Protocol.pdf,Adversarial-ML-Attacks,pdf,577481,561e2e08bde213ad5b11fa00a5444a9f3819f5c5602abeda9fb0e17accdbdd43,MPMA: Preference Manipulation Attack Against Model Context Protocol,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40902,40902_BeDKD-Backdoor-Defense-Based-on-Directional-Mapping-Module-and-Adversarial-Knowledge-Disti.pdf,Adversarial-ML-Attacks/40902_BeDKD-Backdoor-Defense-Based-on-Directional-Mapping-Module-and-Adversarial-Knowledge-Disti.pdf,Adversarial-ML-Attacks,pdf,1904741,f19ebdd62154e2eae22f60913686c992d07da3261085a8dc37cbf7f7e0e7e63e,BeDKD: Backdoor Defense Based on Directional Mapping Module and Adversarial Knowledge Distillation,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40904,40904_CL-Guard-Defending-DNNs-Against-Backdoors-via-Fine-Grained-Neuron-Analysis-and-Collaborati.pdf,Adversarial-ML-Attacks/40904_CL-Guard-Defending-DNNs-Against-Backdoors-via-Fine-Grained-Neuron-Analysis-and-Collaborati.pdf,Adversarial-ML-Attacks,pdf,687339,c07fade9b6f0763c163697ca98779c4369a420f1a7571e3fd109bde2d5a758fb,CL-Guard: Defending DNNs Against Backdoors via Fine-Grained Neuron Analysis and Collaborative Dual-Network Learning,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40905,40905_Class-feature-Watermark-A-Resilient-Black-box-Watermark-Against-Model-Extraction-Attacks.pdf,Adversarial-ML-Attacks/40905_Class-feature-Watermark-A-Resilient-Black-box-Watermark-Against-Model-Extraction-Attacks.pdf,Adversarial-ML-Attacks,pdf,1708381,8b0a986a1fbc64c55b29ac318111ea0fdcd924263b40604df8448b41193aa525,Class-feature Watermark: A Resilient Black-box Watermark Against Model Extraction Attacks,,2026,AAAI-26,,,,True,True,10,ok,high,,,card-present,
A40908,40908_HealSplit-Towards-Self-Healing-Through-Adversarial-Distillation-in-Split-Federated-Learnin.pdf,Adversarial-ML-Attacks/40908_HealSplit-Towards-Self-Healing-Through-Adversarial-Distillation-in-Split-Federated-Learnin.pdf,Adversarial-ML-Attacks,pdf,522702,bb044145ac05ebe16053569f590ab127a588658606685f11d28224909b82351a,HealSplit: Towards Self-Healing through Adversarial Distillation in Split Federated Learning,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40912,40912_Privacy-Leaks-by-Adversaries-Adversarial-Iterations-for-Membership-Inference-Attack.pdf,Adversarial-ML-Attacks/40912_Privacy-Leaks-by-Adversaries-Adversarial-Iterations-for-Membership-Inference-Attack.pdf,Adversarial-ML-Attacks,pdf,1177402,2e138c2d4a326ffaed23cce26ca6f6afe01c38d24e2b3e3026d2480dbee738e2,Privacy Leaks by Adversaries: Adversarial Iterations for Membership Inference Attack,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40915,40915_Hashed-Watermark-as-a-Filter-A-Unified-Defense-Against-Forging-and-Overwriting-Attacks-in.pdf,Adversarial-ML-Attacks/40915_Hashed-Watermark-as-a-Filter-A-Unified-Defense-Against-Forging-and-Overwriting-Attacks-in.pdf,Adversarial-ML-Attacks,pdf,918680,30003b13f5f844015b49f348c537ef530a7a22cad3504966516354eb678aaa4a,Hashed Watermark as a Filter: A Unified Defense Against Forging and Overwriting Attacks in Neural Network Watermarking,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A40964,40964_Dominance-Pruning-and-Heuristics-in-Optimal-Adversarial-Non-Deterministic-Planning.pdf,Adversarial-ML-Attacks/40964_Dominance-Pruning-and-Heuristics-in-Optimal-Adversarial-Non-Deterministic-Planning.pdf,Adversarial-ML-Attacks,pdf,185282,f1f67dfcfc5019a7170dc2bfd0f3358da879e1aa2e858a6e3f569f70736ae76d,Dominance Pruning and Heuristics in Optimal Adversarial Non-Deterministic Planning,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A41080,41080_Uncovering-and-Aligning-Anomalous-Attention-Heads-to-Defend-Against-NLP-Backdoor-Attacks.pdf,Adversarial-ML-Attacks/41080_Uncovering-and-Aligning-Anomalous-Attention-Heads-to-Defend-Against-NLP-Backdoor-Attacks.pdf,Adversarial-ML-Attacks,pdf,930782,84a476e793d5e0c3f6acd2bcff6296e5143cd53fa82462d6fa8a6f3d1d46e785,Uncovering and Aligning Anomalous Attention Heads to Defend Against NLP Backdoor Attacks,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A41099,41099_Semantics-Preserving-Adversarial-Attacks-on-Event-Driven-Stock-Prediction-Models.pdf,Adversarial-ML-Attacks/41099_Semantics-Preserving-Adversarial-Attacks-on-Event-Driven-Stock-Prediction-Models.pdf,Adversarial-ML-Attacks,pdf,332734,cbb250d0ad4c7cf300a2648a6e4158f2692b2408a9ad891becfd4bfa16492592,Semantics-Preserving Adversarial Attacks on Event-Driven Stock Prediction Models,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A41108,41108_STACK-Adversarial-Attacks-on-LLM-Safeguard-Pipelines.pdf,Adversarial-ML-Attacks/41108_STACK-Adversarial-Attacks-on-LLM-Safeguard-Pipelines.pdf,Adversarial-ML-Attacks,pdf,360616,31f4fe1796a672fe78bdf5f48ed35cbf59f5cb96ba8854cb75604ae292105715,STACK: Adversarial Attacks on LLM Safeguard Pipelines,,2026,AAAI-26,,,,True,True,10,ok,high,,,card-present,
A41121,41121_Backdoor-Attacks-on-Open-Vocabulary-Object-Detectors-via-Multi-Modal-Prompt-Tuning.pdf,Adversarial-ML-Attacks/41121_Backdoor-Attacks-on-Open-Vocabulary-Object-Detectors-via-Multi-Modal-Prompt-Tuning.pdf,Adversarial-ML-Attacks,pdf,3180398,9f5c109702eee811f73e84550251404570d7bddab026a7f922d5d4dade7bb8b1,Backdoor Attacks on Open Vocabulary Object Detectors via Multi-Modal Prompt Tuning,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
A41122,41122_Chain-of-Thought-Driven-Adversarial-Scenario-Extrapolation-for-Robust-Language-Models.pdf,Adversarial-ML-Attacks/41122_Chain-of-Thought-Driven-Adversarial-Scenario-Extrapolation-for-Robust-Language-Models.pdf,Adversarial-ML-Attacks,pdf,3012912,c61236b04f12b08696bd34ccba4ddb5b0734d3c9126f69b80e0f1d48f1e70298,Chain-of-Thought Driven Adversarial Scenario Extrapolation for Robust Language Models,,2026,AAAI-26,,,,True,True,9,ok,high,,,card-present,
